user_id,journal,before_after,id,predicted_label,positive_probability
143,"This morning started well with singing practice. I found some new songs I want to learn. School was long, but I managed to get through it. We had a heated debate in history class, and I enjoyed that. During lunch, I discussed basketball strategies with my teammates. After school, practice was pretty intense, but I scored a few points, which was awesome. Came home and worked on editing my photographs. Dinner was with the whole family, and we had some good laughs. Ending the day feeling positive and eager for more practice tomorrow.",0,1434,1,0.69608366
143,"Today felt hectic. Woke up feeling off, and school seemed to drag on. Didn't do well in my math quiz, which bummed me out. During lunch, I sat alone and listened to some uplifting music. Basketball practice was tough, and I struggled a bit. Came home and tried to focus on my photography but couldn't quite get in the zone. Mom talked with me, and it helped a bit. Dinner was just us as Dad worked late. Feeling a bit down, but hopeful that tomorrow will be a better day.",0,1435,0,0.39595908
143,"Weekend finally! Had a slow morning and enjoyed some singing practice. It's therapeutic. Spent the afternoon taking photographs around the neighborhood. Captured some interesting shots of local life. Later, met up with friends for a casual basketball game. It was fun and relaxed; exactly what I needed. Came home and edited some of my photos. Dinner was a bit special as Mom cooked my favorite dish. Feeling very content and ready for more creative work tomorrow.",0,1436,1,0.60538733
143,"Today was incredible! Woke up early and started with vocal exercises. Felt so energized. School was great; we had a lively discussion in English class. During lunch, shared some of my photographs with friends, and they loved them. Basketball practice was challenging but super fun. Coach gave me some great tips on my defense. Came home and edited some more photos. Mom was really supportive during dinner and genuinely interested in my projects. Feeling very happy and looking forward to more singing and basketball tomorrow.",1,1437,1,0.85581267
143,"Had a balanced day. Woke up in a good mood and did my usual morning singing practice. School was engaging; especially our biology lab. During lunch, my friends and I talked about our favorite basketball players. After school, Coach praised my performance, which felt amazing. Came home and dove into a new photography project. Snapped some cool shots of the sunset. Dinner was nice; a quiet family meal. Ended the day feeling peaceful and productive. Ready for whatever tomorrow brings.",1,1438,1,0.9239409
143,"Woke up late but managed to get through the day. School was okay; had a group project in social studies that went well. During lunch, listened to some new music and got inspired. Basketball practice was hard but rewarding. Scored some points during our scrimmage. Came home and spent the evening working on my photography portfolio. Mom and Dad were busy, but we had a quick dinner together. Feeling a mix of tired and accomplished. Hoping for a smoother morning tomorrow.",1,1439,1,0.60329413
143,"Today started with a perfect singing session. School flew by since we had fewer classes. During lunch, I read up on photography techniques and felt inspired. After school, practice was intense but I managed to keep up. Coach seemed pleased with my progress. Came home and worked on editing and organizing my photos. Dinner was lively with lots of family jokes and stories. Feeling quite content and motivated. Looking forward to more practice and creativity tomorrow.",1,1440,1,0.72602713
143,"The weekend is here! Had a long vocal practice session and learned a new song. Spent the afternoon photographing different parts of the city. Got some amazing shots that I can't wait to edit. In the evening, had basketball practice with friends. It was more laid back, but we worked on our skills. Came home and spent time editing photos. Dinner was late but delicious, and we talked about our plans for next week. Feeling very happy and satisfied. Eager to dive into more projects tomorrow.",1,1441,1,0.57983375
144,"Today was quite productive. Started the morning by reading about new robotics techniques. School was interesting; we had a spirited discussion in English class. During lunch, played a game of chess with a friend and won. After school, I had robotics club. We're working on a new project, and it's getting really exciting. Came home and had swimming practice. It felt good to be in the water and clear my mind. Dinner with the family was lovely. We discussed our day and shared a lot of laughs. Feeling very satisfied and ready for more robotics tomorrow.",0,1442,1,0.8554417
144,"Woke up late and had to rush through breakfast. School was ok, but I found it a bit hard to concentrate. During lunch, I studied new chess strategies and played a quick game with a friend. After school, robotics club was energizing. We made significant progress on our project. Came home, had a light snack, and then went for a swim. The workout was refreshing. Mom and Dad were busy with work, but we had dinner together and talked about our upcoming family trip. Feeling a bit tired but accomplished. Hoping to have a smoother day tomorrow.",0,1443,1,0.5261116
